branch,dN,dS,omega,lnL,SOG,Model
12..6,0.0553,1.8027,0.0307,-7158.23272,OG0004302,M4
10..4,0.0733,1.899,0.0386,-7158.23272,OG0004302,M4
9..3,0.089,1.1656,0.0763,-7158.23272,OG0004302,M4
8..7,0.0716,1.0243,0.0699,-7158.23272,OG0004302,M4
8..1,0.008,1.6119,0.005,-1416.236431,OG0004261,M4
8..9,0.0,0.2819,0.0001,-1416.236431,OG0004261,M4
9..10,0.0001,1.4472,0.0001,-1416.236431,OG0004261,M4
10..11,0.0,0.0,0.0001,-1416.236431,OG0004261,M4
11..2,0.0002,2.4664,0.0001,-1416.236431,OG0004261,M4
11..7,0.0002,2.2379,0.0001,-1416.236431,OG0004261,M4
10..4,0.0,0.4571,0.0001,-1416.236431,OG0004261,M4
9..3,0.0,0.3901,0.0001,-1416.236431,OG0004261,M4
8..12,0.0027,0.406,0.0066,-1416.236431,OG0004261,M4
12..5,0.0132,1.106,0.012,-1416.236431,OG0004261,M4
12..6,0.0001,1.1167,0.0001,-1416.236431,OG0004261,M4
8..1,0.1387,71.5794,0.0019,-12874.280737,OG0004301,M4
8..9,0.1496,0.0001,999.0,-12874.280737,OG0004301,M4
9..10,0.0864,0.0001,999.0,-12874.280737,OG0004301,M4
10..11,0.1888,0.0002,999.0,-12874.280737,OG0004301,M4
11..2,0.1813,71.4378,0.0025,-12874.280737,OG0004301,M4
11..3,0.1899,71.4092,0.0027,-12874.280737,OG0004301,M4
10..4,0.169,5.0072,0.0338,-12874.280737,OG0004301,M4
9..12,0.1791,0.0002,999.0,-12874.280737,OG0004301,M4
12..5,0.2081,71.3489,0.0029,-12874.280737,OG0004301,M4
12..6,0.2266,71.2874,0.0032,-12874.280737,OG0004301,M4
8..7,0.2375,8.2546,0.0288,-12874.280737,OG0004301,M4
8..1,0.1735,59.3634,0.0029,-7827.696491,OG0004289,M4
8..9,0.0483,0.0345,1.3996,-7827.696491,OG0004289,M4
9..10,0.0716,0.3653,0.1959,-7827.696491,OG0004289,M4
10..2,0.1029,1.2376,0.0832,-7827.696491,OG0004289,M4
10..3,0.125,1.3354,0.0936,-7827.696491,OG0004289,M4
9..11,0.0399,0.0067,5.9611,-7827.696491,OG0004289,M4
11..4,0.1597,33.241,0.0048,-7827.696491,OG0004289,M4
11..12,0.1756,0.0449,3.9134,-7827.696491,OG0004289,M4
12..5,0.0754,71.9087,0.001,-7827.696491,OG0004289,M4
12..6,0.0926,2.9594,0.0313,-7827.696491,OG0004289,M4
8..7,0.1492,4.5822,0.0326,-7827.696491,OG0004289,M4
8..1,0.1142,1.5984,0.0715,-10087.597813,OG0004275,M4
8..9,0.0415,0.2617,0.1586,-10087.597813,OG0004275,M4
9..10,0.0154,0.6025,0.0255,-10087.597813,OG0004275,M4
10..11,0.0705,0.109,0.647,-10087.597813,OG0004275,M4
11..2,0.0435,1.2633,0.0345,-10087.597813,OG0004275,M4
11..3,0.0961,0.7092,0.1354,-10087.597813,OG0004275,M4
10..4,0.0681,0.7421,0.0918,-10087.597813,OG0004275,M4
9..12,0.0907,0.4822,0.1882,-10087.597813,OG0004275,M4
12..5,0.0447,1.0818,0.0414,-10087.597813,OG0004275,M4
12..6,0.0454,1.5396,0.0295,-10087.597813,OG0004275,M4
8..7,0.082,3.9663,0.0207,-10087.597813,OG0004275,M4
8..1,0.2844,1.3118,0.2168,-4233.30663,OG0004287,M4
8..9,0.066,0.0284,2.3241,-4233.30663,OG0004287,M4
9..10,0.0605,0.0239,2.534,-4233.30663,OG0004287,M4
10..11,0.1151,0.1042,1.1039,-4233.30663,OG0004287,M4
11..2,0.083,13.1516,0.0063,-4233.30663,OG0004287,M4
11..3,0.0995,79.9589,0.0012,-4233.30663,OG0004287,M4
10..12,0.0865,0.0147,5.9005,-4233.30663,OG0004287,M4
12..5,0.1035,1.9411,0.0533,-4233.30663,OG0004287,M4
12..6,0.1325,79.8329,0.0017,-4233.30663,OG0004287,M4
9..4,0.1667,43.8522,0.0038,-4233.30663,OG0004287,M4
8..7,0.2077,79.5453,0.0026,-4233.30663,OG0004287,M4
8..1,0.3251,1.9187,0.1694,-8547.905419,OG0004310,M4
8..9,0.1721,0.4854,0.3546,-8547.905419,OG0004310,M4
9..10,0.1134,0.0001,999.0,-8547.905419,OG0004310,M4
10..2,0.2452,66.2194,0.0037,-8547.905419,OG0004310,M4
10..3,0.3833,65.8027,0.0058,-8547.905419,OG0004310,M4
9..11,0.0375,0.0001,659.7859,-8547.905419,OG0004310,M4
11..4,0.2864,4.1499,0.069,-8547.905419,OG0004310,M4
11..12,0.1351,0.0001,999.0,-8547.905419,OG0004310,M4
12..5,0.2561,65.8463,0.0039,-8547.905419,OG0004310,M4
12..6,0.2893,66.0864,0.0044,-8547.905419,OG0004310,M4
8..7,0.2274,1.2266,0.1854,-8547.905419,OG0004310,M4
8..1,0.1048,0.7935,0.132,-6745.460915,OG0004306,M4
8..9,0.0402,0.0003,141.4491,-6745.460915,OG0004306,M4
9..10,0.0463,0.0,999.0,-6745.460915,OG0004306,M4
10..11,0.0561,0.0002,313.3731,-6745.460915,OG0004306,M4
11..2,0.0848,1.285,0.066,-6745.460915,OG0004306,M4
11..3,0.1571,1.2243,0.1283,-6745.460915,OG0004306,M4
10..12,0.1685,1.539,0.1095,-6745.460915,OG0004306,M4
12..5,0.0741,1.077,0.0688,-6745.460915,OG0004306,M4
12..6,0.0887,1.691,0.0525,-6745.460915,OG0004306,M4
9..4,0.0865,0.9751,0.0887,-6745.460915,OG0004306,M4
8..7,0.1078,9.4298,0.0114,-6745.460915,OG0004306,M4
8..1,0.1966,2.5935,0.0758,-11534.491211,OG0004303,M4
8..9,0.0435,0.0,999.0,-11534.491211,OG0004303,M4
9..10,0.0455,0.0,999.0,-11534.491211,OG0004303,M4
10..11,0.0846,0.7141,0.1184,-11534.491211,OG0004303,M4
11..2,0.0659,2.4227,0.0272,-11534.491211,OG0004303,M4
11..3,0.1806,2.8108,0.0642,-11534.491211,OG0004303,M4
10..12,0.1435,0.0001,999.0,-11534.491211,OG0004303,M4
12..5,0.1517,6.8139,0.0223,-11534.491211,OG0004303,M4
12..6,0.1623,2.7766,0.0585,-11534.491211,OG0004303,M4
9..4,0.1028,2.8008,0.0367,-11534.491211,OG0004303,M4
8..7,0.1215,9.394,0.0129,-11534.491211,OG0004303,M4
8..1,0.0887,1.8707,0.0474,-11106.061034,OG0004304,M4
8..9,0.0522,0.0048,10.7986,-11106.061034,OG0004304,M4
9..10,0.0227,0.0049,4.6701,-11106.061034,OG0004304,M4
10..11,0.1183,0.0036,32.807,-11106.061034,OG0004304,M4
11..2,0.066,2.4753,0.0267,-11106.061034,OG0004304,M4
11..3,0.0622,3.7174,0.0167,-11106.061034,OG0004304,M4
10..4,0.1081,4.9084,0.022,-11106.061034,OG0004304,M4
9..12,0.0825,0.0073,11.2215,-11106.061034,OG0004304,M4
12..5,0.0745,2.0377,0.0366,-11106.061034,OG0004304,M4
12..6,0.0579,3.1156,0.0186,-11106.061034,OG0004304,M4
8..7,0.0994,83.6097,0.0012,-11106.061034,OG0004304,M4
8..1,0.2181,50.1209,0.0044,-9232.038322,OG0004223,M4
8..9,0.068,44.5672,0.0015,-9232.038322,OG0004223,M4
9..10,0.057,0.0072,7.8679,-9232.038322,OG0004223,M4
10..11,0.1339,0.0089,14.9763,-9232.038322,OG0004223,M4
11..2,0.0575,63.6064,0.0009,-9232.038322,OG0004223,M4
11..3,0.0715,4.1355,0.0173,-9232.038322,OG0004223,M4
10..12,0.1854,0.0087,21.338,-9232.038322,OG0004223,M4
12..5,0.0949,63.5005,0.0015,-9232.038322,OG0004223,M4
12..6,0.1368,63.3822,0.0022,-9232.038322,OG0004223,M4
9..4,0.1535,63.3352,0.0024,-9232.038322,OG0004223,M4
8..7,0.1508,47.3959,0.0032,-9232.038322,OG0004223,M4
8..1,0.1213,47.9599,0.0025,-8107.192133,OG0004308,M4
8..9,0.0303,0.0013,23.258,-8107.192133,OG0004308,M4
9..10,0.0497,0.0448,1.1083,-8107.192133,OG0004308,M4
10..2,0.0739,85.0079,0.0009,-8107.192133,OG0004308,M4
10..3,0.1056,70.5601,0.0015,-8107.192133,OG0004308,M4
9..11,0.0242,0.0032,7.538,-8107.192133,OG0004308,M4
11..4,0.0743,85.0063,0.0009,-8107.192133,OG0004308,M4
11..12,0.0781,0.091,0.8584,-8107.192133,OG0004308,M4
12..5,0.0374,85.1581,0.0004,-8107.192133,OG0004308,M4
12..6,0.0504,85.1047,0.0006,-8107.192133,OG0004308,M4
8..7,0.068,85.0322,0.0008,-8107.192133,OG0004308,M4
8..1,0.195,3.1209,0.0625,-9558.269302,OG0004280,M4
8..9,0.1509,0.0002,999.0,-9558.269302,OG0004280,M4
9..10,0.085,70.1637,0.0012,-9558.269302,OG0004280,M4
10..11,0.0684,0.0001,999.0,-9558.269302,OG0004280,M4
11..2,0.1056,2.8156,0.0375,-9558.269302,OG0004280,M4
11..3,0.1199,1.1673,0.1027,-9558.269302,OG0004280,M4
10..12,0.1168,0.0001,999.0,-9558.269302,OG0004280,M4
12..5,0.1166,6.3779,0.0183,-9558.269302,OG0004280,M4
12..6,0.0852,2.8432,0.0299,-9558.269302,OG0004280,M4
9..4,0.2262,2.4201,0.0935,-9558.269302,OG0004280,M4
8..7,0.1577,1.606,0.0982,-9558.269302,OG0004280,M4
8..1,0.1909,1.4234,0.1341,-3824.39798,OG0004254,M4
8..9,0.0616,0.0001,999.0,-3824.39798,OG0004254,M4
9..10,0.0174,0.0,999.0,-3824.39798,OG0004254,M4
10..11,0.0811,0.0001,999.0,-3824.39798,OG0004254,M4
11..2,0.0556,2.693,0.0207,-3824.39798,OG0004254,M4
11..3,0.1143,17.9116,0.0064,-3824.39798,OG0004254,M4
10..12,0.1367,0.0001,999.0,-3824.39798,OG0004254,M4
12..5,0.1167,2.1079,0.0554,-3824.39798,OG0004254,M4
12..6,0.1586,1.3688,0.1159,-3824.39798,OG0004254,M4
9..4,0.1282,3.5949,0.0357,-3824.39798,OG0004254,M4
8..7,0.0989,2.7966,0.0354,-3824.39798,OG0004254,M4
8..1,0.0646,0.8714,0.0741,-5348.540165,OG0004313,M4
8..9,0.0189,0.5798,0.0325,-5348.540165,OG0004313,M4
9..10,0.01,0.0,200.4974,-5348.540165,OG0004313,M4
10..11,0.0647,0.2171,0.2982,-5348.540165,OG0004313,M4
11..2,0.0464,0.8272,0.0561,-5348.540165,OG0004313,M4
11..3,0.0225,0.7299,0.0308,-5348.540165,OG0004313,M4
10..4,0.024,1.5086,0.0159,-5348.540165,OG0004313,M4
9..12,0.054,0.0741,0.7279,-5348.540165,OG0004313,M4
12..5,0.0156,0.985,0.0159,-5348.540165,OG0004313,M4
12..6,0.0239,0.8963,0.0267,-5348.540165,OG0004313,M4
8..7,0.065,68.4602,0.0009,-5348.540165,OG0004313,M4
8..1,0.0452,0.379,0.1193,-1965.987044,OG0004314,M4
8..9,0.0187,0.4755,0.0392,-1965.987044,OG0004314,M4
9..10,0.0201,0.0,999.0,-1965.987044,OG0004314,M4
10..11,0.023,0.0,999.0,-1965.987044,OG0004314,M4
11..2,0.0319,0.9862,0.0324,-1965.987044,OG0004314,M4
11..3,0.0307,0.3856,0.0797,-1965.987044,OG0004314,M4
10..4,0.0659,1.0067,0.0654,-1965.987044,OG0004314,M4
9..12,0.0341,0.502,0.0679,-1965.987044,OG0004314,M4
12..5,0.1005,2.081,0.0483,-1965.987044,OG0004314,M4
12..6,0.0246,0.747,0.033,-1965.987044,OG0004314,M4
8..7,0.0204,1.0706,0.0191,-1965.987044,OG0004314,M4
8..1,0.1481,2.6959,0.0549,-5993.369389,OG0004279,M4
8..9,0.0709,0.0003,227.4804,-5993.369389,OG0004279,M4
9..10,0.0541,0.0008,69.9854,-5993.369389,OG0004279,M4
10..2,0.1221,70.0393,0.0017,-5993.369389,OG0004279,M4
10..3,0.1189,10.0535,0.0118,-5993.369389,OG0004279,M4
9..11,0.1988,0.0014,145.3952,-5993.369389,OG0004279,M4
11..5,0.11,2.6242,0.0419,-5993.369389,OG0004279,M4
11..6,0.0689,3.2505,0.0212,-5993.369389,OG0004279,M4
8..12,0.0415,0.0004,99.8544,-5993.369389,OG0004279,M4
12..4,0.0909,1.9656,0.0462,-5993.369389,OG0004279,M4
12..7,0.1957,11.915,0.0164,-5993.369389,OG0004279,M4
8..1,0.2554,1.8139,0.1408,-6080.38027,OG0004291,M4
8..9,0.0671,0.0001,999.0,-6080.38027,OG0004291,M4
9..10,0.0881,0.0001,999.0,-6080.38027,OG0004291,M4
10..11,0.1142,0.3696,0.3089,-6080.38027,OG0004291,M4
11..2,0.1165,1.3067,0.0892,-6080.38027,OG0004291,M4
11..3,0.1339,0.91,0.1471,-6080.38027,OG0004291,M4
10..12,0.0969,0.0001,999.0,-6080.38027,OG0004291,M4
12..5,0.1497,2.0159,0.0743,-6080.38027,OG0004291,M4
12..6,0.1427,1.9727,0.0723,-6080.38027,OG0004291,M4
9..4,0.1668,0.851,0.196,-6080.38027,OG0004291,M4
8..7,0.1558,3.2932,0.0473,-6080.38027,OG0004291,M4
8..1,0.0803,0.9203,0.0872,-2817.87771,OG0004298,M4
8..9,0.0325,0.1064,0.3059,-2817.87771,OG0004298,M4
9..10,0.0397,0.2289,0.1735,-2817.87771,OG0004298,M4
10..2,0.0146,0.5412,0.027,-2817.87771,OG0004298,M4
10..3,0.0528,0.5286,0.0999,-2817.87771,OG0004298,M4
9..11,0.0047,0.0025,1.8958,-2817.87771,OG0004298,M4
11..4,0.0288,0.966,0.0298,-2817.87771,OG0004298,M4
11..12,0.0552,0.3071,0.1797,-2817.87771,OG0004298,M4
12..5,0.0389,0.6457,0.0603,-2817.87771,OG0004298,M4
12..6,0.0285,1.7884,0.0159,-2817.87771,OG0004298,M4
8..7,0.0845,1.3166,0.0642,-2817.87771,OG0004298,M4
8..1,0.1829,3.2989,0.0554,-5628.412152,OG0004273,M4
8..9,0.0445,0.001,43.2394,-5628.412152,OG0004273,M4
9..10,0.0441,0.0006,73.7269,-5628.412152,OG0004273,M4
10..11,0.0548,0.0007,82.212,-5628.412152,OG0004273,M4
11..2,0.1235,3.4274,0.036,-5628.412152,OG0004273,M4
11..3,0.1877,2.9824,0.0629,-5628.412152,OG0004273,M4
10..4,0.1715,2.8713,0.0597,-5628.412152,OG0004273,M4
9..7,0.2145,3.6552,0.0587,-5628.412152,OG0004273,M4
8..12,0.2001,0.0009,226.3271,-5628.412152,OG0004273,M4
12..5,0.144,2.419,0.0595,-5628.412152,OG0004273,M4
12..6,0.1341,80.4689,0.0017,-5628.412152,OG0004273,M4
8..1,0.2831,47.2755,0.006,-12163.014478,OG0004288,M4
8..9,0.0309,0.0083,3.7423,-12163.014478,OG0004288,M4
9..10,0.0314,0.0047,6.6342,-12163.014478,OG0004288,M4
10..11,0.1583,0.0247,6.4176,-12163.014478,OG0004288,M4
11..2,0.1364,26.7551,0.0051,-12163.014478,OG0004288,M4
11..3,0.1279,79.1469,0.0016,-12163.014478,OG0004288,M4
10..12,0.1485,0.0155,9.5935,-12163.014478,OG0004288,M4
12..5,0.1327,79.1284,0.0017,-12163.014478,OG0004288,M4
12..6,0.1224,36.1839,0.0034,-12163.014478,OG0004288,M4
9..4,0.1725,67.6962,0.0025,-12163.014478,OG0004288,M4
8..7,0.201,55.0452,0.0037,-12163.014478,OG0004288,M4
8..1,0.1205,3.9858,0.0302,-15791.475505,OG0004234,M4
8..9,0.0294,0.3166,0.0929,-15791.475505,OG0004234,M4
9..10,0.0277,0.0,999.0,-15791.475505,OG0004234,M4
10..11,0.0402,0.0,999.0,-15791.475505,OG0004234,M4
11..2,0.0567,1.7625,0.0321,-15791.475505,OG0004234,M4
11..3,0.1529,1.8442,0.0829,-15791.475505,OG0004234,M4
10..12,0.1052,0.9206,0.1142,-15791.475505,OG0004234,M4
12..5,0.0512,0.9168,0.0558,-15791.475505,OG0004234,M4
12..6,0.0527,1.1729,0.0449,-15791.475505,OG0004234,M4
9..4,0.0688,4.1107,0.0167,-15791.475505,OG0004234,M4
8..7,0.0742,5.0984,0.0145,-15791.475505,OG0004234,M4
8..1,0.2116,82.9126,0.0026,-10303.031131,OG0004283,M4
8..9,0.0509,0.0002,238.9121,-10303.031131,OG0004283,M4
9..10,0.0539,0.0002,247.6559,-10303.031131,OG0004283,M4
10..11,0.1198,0.0013,95.4408,-10303.031131,OG0004283,M4
11..2,0.0718,15.2766,0.0047,-10303.031131,OG0004283,M4
11..3,0.1081,83.3293,0.0013,-10303.031131,OG0004283,M4
10..12,0.1726,0.0003,653.4248,-10303.031131,OG0004283,M4
12..5,0.1327,83.2302,0.0016,-10303.031131,OG0004283,M4
12..6,0.1056,11.5664,0.0091,-10303.031131,OG0004283,M4
9..7,0.1508,83.1573,0.0018,-10303.031131,OG0004283,M4
8..4,0.1934,82.9859,0.0023,-10303.031131,OG0004283,M4
8..1,0.3832,66.5275,0.0058,-10593.374505,OG0004237,M4
8..9,0.0793,0.0027,29.6248,-10593.374505,OG0004237,M4
9..10,0.0609,0.0005,126.0066,-10593.374505,OG0004237,M4
10..11,0.1977,0.0037,53.37,-10593.374505,OG0004237,M4
11..2,0.1414,2.8786,0.0491,-10593.374505,OG0004237,M4
11..3,0.2382,31.9166,0.0075,-10593.374505,OG0004237,M4
10..4,0.611,65.83,0.0093,-10593.374505,OG0004237,M4
9..12,0.1654,0.0043,38.1362,-10593.374505,OG0004237,M4
12..5,0.1709,67.1776,0.0025,-10593.374505,OG0004237,M4
12..6,0.2664,30.802,0.0087,-10593.374505,OG0004237,M4
8..7,0.359,35.6408,0.0101,-10593.374505,OG0004237,M4
8..1,0.0077,4.3435,0.0018,-1014.603522,OG0004251,M4
8..9,0.0001,0.6253,0.0001,-1014.603522,OG0004251,M4
9..10,0.0,0.0,0.0001,-1014.603522,OG0004251,M4
10..11,0.0,0.0,0.0001,-1014.603522,OG0004251,M4
11..2,0.0001,0.5658,0.0001,-1014.603522,OG0004251,M4
11..12,0.0,0.2764,0.0001,-1014.603522,OG0004251,M4
12..4,0.016,0.9367,0.0171,-1014.603522,OG0004251,M4
12..7,0.0081,0.5005,0.0161,-1014.603522,OG0004251,M4
10..6,0.0001,0.8607,0.0001,-1014.603522,OG0004251,M4
9..5,0.0001,0.7386,0.0001,-1014.603522,OG0004251,M4
8..3,0.0,0.0,0.0001,-1014.603522,OG0004251,M4
8..1,0.2826,76.0169,0.0037,-8565.269918,OG0004249,M4
8..9,0.1346,0.0001,999.0,-8565.269918,OG0004249,M4
9..10,0.1074,0.001,105.0468,-8565.269918,OG0004249,M4
10..2,0.088,76.7217,0.0011,-8565.269918,OG0004249,M4
10..3,0.1564,76.4738,0.002,-8565.269918,OG0004249,M4
9..11,0.0446,0.0006,76.2631,-8565.269918,OG0004249,M4
11..4,0.2362,4.3433,0.0544,-8565.269918,OG0004249,M4
11..12,0.2009,0.0004,529.3728,-8565.269918,OG0004249,M4
12..5,0.1606,5.733,0.028,-8565.269918,OG0004249,M4
12..6,0.1264,76.5825,0.0017,-8565.269918,OG0004249,M4
8..7,0.328,75.8524,0.0043,-8565.269918,OG0004249,M4
8..1,0.18,3.8455,0.0468,-8989.343661,OG0004248,M4
8..9,0.0771,67.8201,0.0011,-8989.343661,OG0004248,M4
9..10,0.0311,0.0012,25.4041,-8989.343661,OG0004248,M4
10..11,0.0983,0.0037,26.6766,-8989.343661,OG0004248,M4
11..2,0.0803,67.8103,0.0012,-8989.343661,OG0004248,M4
11..3,0.0871,2.3671,0.0368,-8989.343661,OG0004248,M4
10..12,0.1167,0.0058,20.1292,-8989.343661,OG0004248,M4
12..5,0.0876,8.3647,0.0105,-8989.343661,OG0004248,M4
12..6,0.0855,15.6218,0.0055,-8989.343661,OG0004248,M4
9..4,0.1509,2.701,0.0559,-8989.343661,OG0004248,M4
8..7,0.1586,67.5688,0.0023,-8989.343661,OG0004248,M4
8..1,0.0949,3.8828,0.0244,-14458.440576,OG0004236,M4
8..9,0.0667,0.0001,999.0,-14458.440576,OG0004236,M4
9..10,0.0593,0.0001,999.0,-14458.440576,OG0004236,M4
10..2,0.0754,1.9629,0.0384,-14458.440576,OG0004236,M4
10..3,0.0695,2.4586,0.0283,-14458.440576,OG0004236,M4
9..11,0.0327,0.0,927.4313,-14458.440576,OG0004236,M4
11..4,0.1387,2.6467,0.0524,-14458.440576,OG0004236,M4
11..12,0.0882,0.0001,999.0,-14458.440576,OG0004236,M4
12..5,0.078,4.5585,0.0171,-14458.440576,OG0004236,M4
12..6,0.0757,3.8529,0.0196,-14458.440576,OG0004236,M4
8..7,0.0945,2.4499,0.0386,-14458.440576,OG0004236,M4
8..1,0.4662,63.083,0.0074,-12149.350007,OG0004297,M4
8..9,0.0302,0.0,999.0,-12149.350007,OG0004297,M4
9..10,0.1439,0.0001,999.0,-12149.350007,OG0004297,M4
10..11,0.1491,0.0001,999.0,-12149.350007,OG0004297,M4
11..2,0.2042,12.1989,0.0167,-12149.350007,OG0004297,M4
11..3,0.2949,63.574,0.0046,-12149.350007,OG0004297,M4
10..12,0.3142,0.0003,999.0,-12149.350007,OG0004297,M4
12..5,0.3228,63.4938,0.0051,-12149.350007,OG0004297,M4
12..6,0.2563,63.6844,0.004,-12149.350007,OG0004297,M4
9..7,0.5605,62.8129,0.0089,-12149.350007,OG0004297,M4
8..4,0.3211,63.4987,0.0051,-12149.350007,OG0004297,M4
8..1,0.226,17.7586,0.0127,-10019.543322,OG0004281,M4
8..9,0.0331,0.0001,295.8324,-10019.543322,OG0004281,M4
9..10,0.0677,0.0001,999.0,-10019.543322,OG0004281,M4
10..11,0.095,0.0001,999.0,-10019.543322,OG0004281,M4
11..2,0.0724,4.9001,0.0148,-10019.543322,OG0004281,M4
11..3,0.1172,2.2003,0.0533,-10019.543322,OG0004281,M4
10..12,0.1456,1.6662,0.0874,-10019.543322,OG0004281,M4
12..5,0.1472,1.4751,0.0998,-10019.543322,OG0004281,M4
12..6,0.1277,2.0174,0.0633,-10019.543322,OG0004281,M4
9..4,0.258,12.5806,0.0205,-10019.543322,OG0004281,M4
8..7,0.1602,3.1772,0.0504,-10019.543322,OG0004281,M4
8..1,0.1954,3.2197,0.0607,-6416.620603,OG0004235,M4
8..9,0.0705,0.0001,999.0,-6416.620603,OG0004235,M4
9..10,0.0593,0.0001,999.0,-6416.620603,OG0004235,M4
10..11,0.1266,0.0001,999.0,-6416.620603,OG0004235,M4
11..2,0.0703,6.6671,0.0105,-6416.620603,OG0004235,M4
11..3,0.0689,6.8086,0.0101,-6416.620603,OG0004235,M4
10..12,0.1813,0.0002,999.0,-6416.620603,OG0004235,M4
12..5,0.0832,5.4231,0.0153,-6416.620603,OG0004235,M4
12..6,0.1027,3.9128,0.0263,-6416.620603,OG0004235,M4
9..4,0.126,73.6505,0.0017,-6416.620603,OG0004235,M4
8..7,0.1762,1.6572,0.1063,-6416.620603,OG0004235,M4
8..1,0.2294,4.0677,0.0564,-4496.785017,OG0004241,M4
8..9,0.0934,0.0001,999.0,-4496.785017,OG0004241,M4
9..10,0.0347,0.0,999.0,-4496.785017,OG0004241,M4
10..11,0.184,0.0002,999.0,-4496.785017,OG0004241,M4
11..2,0.1199,2.5338,0.0473,-4496.785017,OG0004241,M4
11..3,0.1436,77.6653,0.0018,-4496.785017,OG0004241,M4
10..4,0.1427,5.8836,0.0243,-4496.785017,OG0004241,M4
9..12,0.1903,0.0002,999.0,-4496.785017,OG0004241,M4
12..5,0.1221,2.3768,0.0514,-4496.785017,OG0004241,M4
12..6,0.1022,77.8183,0.0013,-4496.785017,OG0004241,M4
8..7,0.1955,77.4739,0.0025,-4496.785017,OG0004241,M4
8..1,0.091,0.9169,0.0992,-2450.80954,OG0004239,M4
8..9,0.02,0.7182,0.0278,-2450.80954,OG0004239,M4
9..10,0.0114,0.0,999.0,-2450.80954,OG0004239,M4
10..11,0.0357,0.0,999.0,-2450.80954,OG0004239,M4
11..2,0.0332,1.2534,0.0265,-2450.80954,OG0004239,M4
11..3,0.0434,0.7521,0.0577,-2450.80954,OG0004239,M4
10..12,0.0349,1.4474,0.0241,-2450.80954,OG0004239,M4
12..5,0.0345,0.4722,0.0731,-2450.80954,OG0004239,M4
12..6,0.04,1.1602,0.0345,-2450.80954,OG0004239,M4
9..4,0.0745,0.8325,0.0895,-2450.80954,OG0004239,M4
8..7,0.0699,0.8595,0.0813,-2450.80954,OG0004239,M4
8..1,0.1686,5.3645,0.0314,-8902.618593,OG0004242,M4
8..9,0.05,0.0019,26.16,-8902.618593,OG0004242,M4
9..10,0.0719,0.0029,24.7292,-8902.618593,OG0004242,M4
10..11,0.1253,0.0029,43.8338,-8902.618593,OG0004242,M4
11..2,0.1679,9.5526,0.0176,-8902.618593,OG0004242,M4
11..3,0.122,64.3247,0.0019,-8902.618593,OG0004242,M4
10..12,0.1149,0.0021,54.4691,-8902.618593,OG0004242,M4
12..5,0.194,64.1173,0.003,-8902.618593,OG0004242,M4
12..6,0.1343,3.1097,0.0432,-8902.618593,OG0004242,M4
9..7,0.1734,4.5857,0.0378,-8902.618593,OG0004242,M4
8..4,0.1521,64.2381,0.0024,-8902.618593,OG0004242,M4
8..1,0.1349,8.9258,0.0151,-10095.97901,OG0004252,M4
8..9,0.0492,0.0053,9.2632,-10095.97901,OG0004252,M4
9..10,0.0379,67.9962,0.0006,-10095.97901,OG0004252,M4
10..11,0.0883,0.0064,13.7574,-10095.97901,OG0004252,M4
11..2,0.1009,67.8369,0.0015,-10095.97901,OG0004252,M4
11..3,0.1405,67.7143,0.0021,-10095.97901,OG0004252,M4
10..12,0.0834,6.3132,0.0132,-10095.97901,OG0004252,M4
12..5,0.1259,12.2286,0.0103,-10095.97901,OG0004252,M4
12..6,0.1068,2.9135,0.0367,-10095.97901,OG0004252,M4
9..4,0.1109,4.433,0.025,-10095.97901,OG0004252,M4
8..7,0.1457,67.6983,0.0022,-10095.97901,OG0004252,M4
8..1,0.4871,4.6415,0.1049,-8586.354869,OG0004299,M4
8..9,0.0678,0.0001,999.0,-8586.354869,OG0004299,M4
9..2,0.0586,2.0766,0.0282,-8586.354869,OG0004299,M4
9..3,0.173,2.1527,0.0804,-8586.354869,OG0004299,M4
8..10,0.088,0.0001,999.0,-8586.354869,OG0004299,M4
10..11,0.0771,0.0001,999.0,-8586.354869,OG0004299,M4
11..4,0.2443,70.7685,0.0035,-8586.354869,OG0004299,M4
11..7,0.3963,70.2678,0.0056,-8586.354869,OG0004299,M4
10..12,0.1871,0.0002,999.0,-8586.354869,OG0004299,M4
12..5,0.0907,2.4164,0.0376,-8586.354869,OG0004299,M4
12..6,0.1322,2.6573,0.0497,-8586.354869,OG0004299,M4
8..1,0.1816,1.1382,0.1596,-6056.307385,OG0004247,M4
8..9,0.0748,0.3154,0.2371,-6056.307385,OG0004247,M4
9..10,0.0202,0.0,808.4252,-6056.307385,OG0004247,M4
10..11,0.0831,0.2631,0.3159,-6056.307385,OG0004247,M4
11..2,0.0685,0.9282,0.0738,-6056.307385,OG0004247,M4
11..3,0.1142,1.6808,0.068,-6056.307385,OG0004247,M4
10..12,0.0927,0.1589,0.5834,-6056.307385,OG0004247,M4
12..5,0.1037,1.7627,0.0588,-6056.307385,OG0004247,M4
12..6,0.081,2.0331,0.0398,-6056.307385,OG0004247,M4
9..4,0.1047,0.7398,0.1416,-6056.307385,OG0004247,M4
8..7,0.129,64.5917,0.002,-6056.307385,OG0004247,M4
8..1,0.0786,0.9578,0.0821,-6804.462249,OG0004364,M4
8..9,0.0627,0.0565,1.1098,-6804.462249,OG0004364,M4
9..10,0.0351,0.2006,0.1748,-6804.462249,OG0004364,M4
10..11,0.0437,0.5181,0.0843,-6804.462249,OG0004364,M4
