branch,dN,dS,omega,lnL,SOG,Model
8..7,0.1625,3.3157,0.049,-14883.648659,OG0004440,M2
8..1,0.1431,2.1469,0.0666,-7557.129121,OG0004452,M2
8..9,0.0311,0.3137,0.0992,-7557.129121,OG0004452,M2
9..10,0.0713,0.7188,0.0992,-7557.129121,OG0004452,M2
10..2,0.0858,0.8652,0.0992,-7557.129121,OG0004452,M2
10..3,0.0961,1.4422,0.0666,-7557.129121,OG0004452,M2
9..4,0.1748,1.7625,0.0992,-7557.129121,OG0004452,M2
8..11,0.0299,0.3019,0.0992,-7557.129121,OG0004452,M2
11..12,0.0765,0.7713,0.0992,-7557.129121,OG0004452,M2
12..5,0.102,1.0279,0.0992,-7557.129121,OG0004452,M2
12..6,0.1466,2.2,0.0666,-7557.129121,OG0004452,M2
11..7,0.153,2.296,0.0666,-7557.129121,OG0004452,M2
8..1,0.4236,28.3943,0.0149,-13665.130442,OG0004449,M2
8..9,0.1794,20.261,0.0089,-13665.130442,OG0004449,M2
9..10,0.0783,8.8502,0.0089,-13665.130442,OG0004449,M2
10..2,0.3688,41.6557,0.0089,-13665.130442,OG0004449,M2
10..3,0.6996,46.8998,0.0149,-13665.130442,OG0004449,M2
9..11,0.1332,15.0477,0.0089,-13665.130442,OG0004449,M2
11..4,0.587,66.3111,0.0089,-13665.130442,OG0004449,M2
11..12,0.2781,31.4165,0.0089,-13665.130442,OG0004449,M2
12..5,0.2649,29.9245,0.0089,-13665.130442,OG0004449,M2
12..6,0.1674,11.2213,0.0149,-13665.130442,OG0004449,M2
8..7,0.5721,38.3505,0.0149,-13665.130442,OG0004449,M2
8..1,0.2273,58.8042,0.0039,-7502.681391,OG0004446,M2
8..9,0.0404,10.8354,0.0037,-7502.681391,OG0004446,M2
9..10,0.0619,16.6041,0.0037,-7502.681391,OG0004446,M2
10..11,0.077,20.6706,0.0037,-7502.681391,OG0004446,M2
11..2,0.1188,31.8795,0.0037,-7502.681391,OG0004446,M2
11..3,0.1841,47.6201,0.0039,-7502.681391,OG0004446,M2
10..12,0.1501,40.2726,0.0037,-7502.681391,OG0004446,M2
12..5,0.1126,30.2315,0.0037,-7502.681391,OG0004446,M2
12..6,0.1105,28.592,0.0039,-7502.681391,OG0004446,M2
9..4,0.2192,58.8249,0.0037,-7502.681391,OG0004446,M2
8..7,0.1613,41.7398,0.0039,-7502.681391,OG0004446,M2
8..1,0.1176,67.4842,0.0017,-18315.021559,OG0004412,M2
8..9,0.0355,15.736,0.0023,-18315.021559,OG0004412,M2
9..10,0.0278,12.3271,0.0023,-18315.021559,OG0004412,M2
10..11,0.0617,27.3453,0.0023,-18315.021559,OG0004412,M2
11..2,0.0647,28.6605,0.0023,-18315.021559,OG0004412,M2
11..3,0.0699,40.131,0.0017,-18315.021559,OG0004412,M2
10..12,0.1328,58.8391,0.0023,-18315.021559,OG0004412,M2
12..5,0.1057,46.8443,0.0023,-18315.021559,OG0004412,M2
12..6,0.1312,75.2997,0.0017,-18315.021559,OG0004412,M2
9..4,0.1076,47.6451,0.0023,-18315.021559,OG0004412,M2
8..7,0.096,55.1091,0.0017,-18315.021559,OG0004412,M2
8..1,0.3153,14.7168,0.0214,-6562.869815,OG0004432,M2
8..9,0.0656,2.1121,0.0311,-6562.869815,OG0004432,M2
9..10,0.0653,2.1031,0.0311,-6562.869815,OG0004432,M2
10..11,0.1026,3.3018,0.0311,-6562.869815,OG0004432,M2
11..2,0.2303,7.4126,0.0311,-6562.869815,OG0004432,M2
11..3,0.1835,8.5659,0.0214,-6562.869815,OG0004432,M2
10..12,0.1203,3.873,0.0311,-6562.869815,OG0004432,M2
12..5,0.33,10.6211,0.0311,-6562.869815,OG0004432,M2
12..6,0.3558,16.6066,0.0214,-6562.869815,OG0004432,M2
9..4,0.1969,6.3378,0.0311,-6562.869815,OG0004432,M2
8..7,0.3172,14.8074,0.0214,-6562.869815,OG0004432,M2
8..1,0.1323,2.4317,0.0544,-12757.719689,OG0004430,M2
8..9,0.0287,0.5092,0.0563,-12757.719689,OG0004430,M2
9..10,0.0203,0.3607,0.0563,-12757.719689,OG0004430,M2
10..11,0.0786,1.3946,0.0563,-12757.719689,OG0004430,M2
11..2,0.082,1.4553,0.0563,-12757.719689,OG0004430,M2
11..3,0.0814,1.4965,0.0544,-12757.719689,OG0004430,M2
10..12,0.0844,1.4976,0.0563,-12757.719689,OG0004430,M2
12..5,0.1176,2.0875,0.0563,-12757.719689,OG0004430,M2
12..6,0.097,1.7827,0.0544,-12757.719689,OG0004430,M2
9..4,0.2751,4.8827,0.0563,-12757.719689,OG0004430,M2
8..7,0.1858,3.4162,0.0544,-12757.719689,OG0004430,M2
8..1,0.1575,23.6186,0.0067,-12281.390252,OG0004437,M2
8..9,0.0728,32.1438,0.0023,-12281.390252,OG0004437,M2
9..10,0.02,8.8235,0.0023,-12281.390252,OG0004437,M2
10..11,0.0852,37.6171,0.0023,-12281.390252,OG0004437,M2
11..2,0.0873,38.5183,0.0023,-12281.390252,OG0004437,M2
11..3,0.0957,14.3557,0.0067,-12281.390252,OG0004437,M2
10..4,0.1566,69.1188,0.0023,-12281.390252,OG0004437,M2
9..12,0.1132,49.961,0.0023,-12281.390252,OG0004437,M2
12..5,0.0999,44.1064,0.0023,-12281.390252,OG0004437,M2
12..6,0.084,12.6005,0.0067,-12281.390252,OG0004437,M2
8..7,0.1217,18.2472,0.0067,-12281.390252,OG0004437,M2
8..1,0.1281,25.6503,0.005,-9053.576276,OG0004429,M2
8..9,0.1611,33.1357,0.0049,-9053.576276,OG0004429,M2
9..2,0.0975,20.0608,0.0049,-9053.576276,OG0004429,M2
9..3,0.0827,16.5601,0.005,-9053.576276,OG0004429,M2
8..10,0.0323,6.653,0.0049,-9053.576276,OG0004429,M2
10..11,0.0331,6.8148,0.0049,-9053.576276,OG0004429,M2
11..4,0.133,27.3505,0.0049,-9053.576276,OG0004429,M2
11..12,0.2664,54.7943,0.0049,-9053.576276,OG0004429,M2
12..5,0.1477,30.3855,0.0049,-9053.576276,OG0004429,M2
12..6,0.1179,23.6182,0.005,-9053.576276,OG0004429,M2
10..7,0.151,30.2351,0.005,-9053.576276,OG0004429,M2
8..1,0.2237,6.6465,0.0337,-5752.020477,OG0004442,M2
8..9,0.1114,6.6348,0.0168,-5752.020477,OG0004442,M2
9..10,0.0923,5.4964,0.0168,-5752.020477,OG0004442,M2
10..2,0.1849,11.0127,0.0168,-5752.020477,OG0004442,M2
10..3,0.1586,4.7128,0.0337,-5752.020477,OG0004442,M2
9..11,0.1226,7.3054,0.0168,-5752.020477,OG0004442,M2
11..4,1.0723,63.8846,0.0168,-5752.020477,OG0004442,M2
11..12,0.0093,0.5537,0.0168,-5752.020477,OG0004442,M2
12..5,0.1942,11.5669,0.0168,-5752.020477,OG0004442,M2
12..6,0.1963,5.8308,0.0337,-5752.020477,OG0004442,M2
8..7,0.2274,6.7543,0.0337,-5752.020477,OG0004442,M2
8..1,0.1506,59.0629,0.0025,-16667.449793,OG0004414,M2
8..9,0.1029,15.6409,0.0066,-16667.449793,OG0004414,M2
9..10,0.035,5.315,0.0066,-16667.449793,OG0004414,M2
10..11,0.0778,11.8319,0.0066,-16667.449793,OG0004414,M2
11..2,0.1643,24.9719,0.0066,-16667.449793,OG0004414,M2
11..3,0.1611,63.2017,0.0025,-16667.449793,OG0004414,M2
10..4,0.4438,67.4506,0.0066,-16667.449793,OG0004414,M2
9..12,0.1852,28.144,0.0066,-16667.449793,OG0004414,M2
12..5,0.1741,26.4683,0.0066,-16667.449793,OG0004414,M2
12..6,0.1741,68.2947,0.0025,-16667.449793,OG0004414,M2
8..7,0.1339,52.5433,0.0025,-16667.449793,OG0004414,M2
8..1,0.217,8.9819,0.0242,-5927.215752,OG0004424,M2
8..9,0.0849,0.4938,0.172,-5927.215752,OG0004424,M2
9..10,0.0944,0.549,0.172,-5927.215752,OG0004424,M2
10..2,0.2902,1.687,0.172,-5927.215752,OG0004424,M2
10..3,0.3474,14.3772,0.0242,-5927.215752,OG0004424,M2
9..11,0.1489,0.8654,0.172,-5927.215752,OG0004424,M2
11..5,0.2689,1.5632,0.172,-5927.215752,OG0004424,M2
11..6,0.4232,17.516,0.0242,-5927.215752,OG0004424,M2
8..12,0.0566,0.3292,0.172,-5927.215752,OG0004424,M2
12..4,0.2773,1.612,0.172,-5927.215752,OG0004424,M2
12..7,0.3248,13.4403,0.0242,-5927.215752,OG0004424,M2
8..1,0.09,28.3731,0.0032,-8950.418237,OG0004419,M2
8..9,0.0417,20.4952,0.002,-8950.418237,OG0004419,M2
9..10,0.0506,24.8682,0.002,-8950.418237,OG0004419,M2
10..11,0.0635,31.2032,0.002,-8950.418237,OG0004419,M2
11..2,0.0384,18.8653,0.002,-8950.418237,OG0004419,M2
11..3,0.0518,16.3329,0.0032,-8950.418237,OG0004419,M2
10..4,0.1137,55.8919,0.002,-8950.418237,OG0004419,M2
9..7,0.1189,37.4726,0.0032,-8950.418237,OG0004419,M2
8..12,0.1328,65.2648,0.002,-8950.418237,OG0004419,M2
12..5,0.1328,65.2648,0.002,-8950.418237,OG0004419,M2
12..6,0.1165,36.7185,0.0032,-8950.418237,OG0004419,M2
8..1,0.2106,3.866,0.0545,-10951.416494,OG0004428,M2
8..9,0.0599,0.6968,0.086,-10951.416494,OG0004428,M2
9..10,0.0393,0.4569,0.086,-10951.416494,OG0004428,M2
10..11,0.083,0.9655,0.086,-10951.416494,OG0004428,M2
11..2,0.1117,1.2989,0.086,-10951.416494,OG0004428,M2
11..3,0.1176,2.1585,0.0545,-10951.416494,OG0004428,M2
10..12,0.1705,1.9833,0.086,-10951.416494,OG0004428,M2
12..5,0.168,1.9549,0.086,-10951.416494,OG0004428,M2
12..6,0.0971,1.7816,0.0545,-10951.416494,OG0004428,M2
9..4,0.1749,2.0347,0.086,-10951.416494,OG0004428,M2
8..7,0.2273,4.173,0.0545,-10951.416494,OG0004428,M2
8..1,0.1751,3.2666,0.0536,-4401.401625,OG0004426,M2
8..9,0.0528,1.4842,0.0356,-4401.401625,OG0004426,M2
9..10,0.0577,1.6217,0.0356,-4401.401625,OG0004426,M2
10..11,0.0572,1.6065,0.0356,-4401.401625,OG0004426,M2
11..2,0.1096,3.0784,0.0356,-4401.401625,OG0004426,M2
11..3,0.155,2.8921,0.0536,-4401.401625,OG0004426,M2
10..4,0.1854,5.2076,0.0356,-4401.401625,OG0004426,M2
9..12,0.1014,2.8478,0.0356,-4401.401625,OG0004426,M2
12..5,0.0814,2.2862,0.0356,-4401.401625,OG0004426,M2
12..6,0.1682,3.1369,0.0536,-4401.401625,OG0004426,M2
8..7,0.1651,3.0807,0.0536,-4401.401625,OG0004426,M2
8..1,0.3792,70.5018,0.0054,-4837.592906,OG0004405,M2
8..9,0.1468,9.7693,0.015,-4837.592906,OG0004405,M2
9..10,0.0222,1.4774,0.015,-4837.592906,OG0004405,M2
10..11,0.0813,5.4127,0.015,-4837.592906,OG0004405,M2
11..2,0.1004,6.6827,0.015,-4837.592906,OG0004405,M2
11..3,0.1554,28.8848,0.0054,-4837.592906,OG0004405,M2
10..12,0.3136,20.8673,0.015,-4837.592906,OG0004405,M2
12..5,0.1248,8.3065,0.015,-4837.592906,OG0004405,M2
12..6,0.1466,27.2499,0.0054,-4837.592906,OG0004405,M2
9..4,0.1301,8.6573,0.015,-4837.592906,OG0004405,M2
8..7,0.2049,38.1013,0.0054,-4837.592906,OG0004405,M2
8..1,0.263,54.0311,0.0049,-8513.593802,OG0004433,M2
8..9,0.0574,16.0716,0.0036,-8513.593802,OG0004433,M2
9..10,0.0628,17.5943,0.0036,-8513.593802,OG0004433,M2
10..11,0.0933,26.1399,0.0036,-8513.593802,OG0004433,M2
11..2,0.083,23.266,0.0036,-8513.593802,OG0004433,M2
11..3,0.1724,35.4251,0.0049,-8513.593802,OG0004433,M2
10..12,0.1086,30.4419,0.0036,-8513.593802,OG0004433,M2
12..5,0.0954,26.7174,0.0036,-8513.593802,OG0004433,M2
12..6,0.092,18.9107,0.0049,-8513.593802,OG0004433,M2
9..4,0.1129,31.6303,0.0036,-8513.593802,OG0004433,M2
8..7,0.1134,23.2885,0.0049,-8513.593802,OG0004433,M2
8..1,0.0562,1.4771,0.0381,-2800.763903,OG0004445,M2
8..9,0.0234,0.4366,0.0536,-2800.763903,OG0004445,M2
9..10,0.0152,0.2841,0.0536,-2800.763903,OG0004445,M2
10..11,0.0142,0.2658,0.0536,-2800.763903,OG0004445,M2
11..2,0.0384,0.7176,0.0536,-2800.763903,OG0004445,M2
11..3,0.0302,0.7929,0.0381,-2800.763903,OG0004445,M2
10..4,0.0464,0.8669,0.0536,-2800.763903,OG0004445,M2
9..12,0.037,0.6902,0.0536,-2800.763903,OG0004445,M2
12..5,0.0241,0.4491,0.0536,-2800.763903,OG0004445,M2
12..6,0.0298,0.7822,0.0381,-2800.763903,OG0004445,M2
8..7,0.0297,0.7801,0.0381,-2800.763903,OG0004445,M2
8..1,0.1624,1.7321,0.0937,-8506.044896,OG0004422,M2
8..9,0.0199,0.1854,0.1075,-8506.044896,OG0004422,M2
9..10,0.0246,0.2292,0.1075,-8506.044896,OG0004422,M2
10..11,0.0342,0.3181,0.1075,-8506.044896,OG0004422,M2
11..2,0.0984,0.9152,0.1075,-8506.044896,OG0004422,M2
11..3,0.0981,1.046,0.0937,-8506.044896,OG0004422,M2
10..12,0.0819,0.7622,0.1075,-8506.044896,OG0004422,M2
12..5,0.0953,0.8871,0.1075,-8506.044896,OG0004422,M2
12..6,0.0947,1.0105,0.0937,-8506.044896,OG0004422,M2
9..7,0.1945,2.0744,0.0937,-8506.044896,OG0004422,M2
8..4,0.1047,0.9745,0.1075,-8506.044896,OG0004422,M2
8..1,0.1254,2.1223,0.0591,-5574.557919,OG0004407,M2
8..9,0.0681,0.8469,0.0804,-5574.557919,OG0004407,M2
9..10,0.0439,0.5466,0.0804,-5574.557919,OG0004407,M2
10..11,0.047,0.5843,0.0804,-5574.557919,OG0004407,M2
11..2,0.0499,0.6202,0.0804,-5574.557919,OG0004407,M2
11..3,0.0495,0.8382,0.0591,-5574.557919,OG0004407,M2
10..4,0.1344,1.6724,0.0804,-5574.557919,OG0004407,M2
9..12,0.2022,2.5158,0.0804,-5574.557919,OG0004407,M2
12..5,0.0619,0.7701,0.0804,-5574.557919,OG0004407,M2
12..6,0.057,0.9641,0.0591,-5574.557919,OG0004407,M2
8..7,0.2367,4.0066,0.0591,-5574.557919,OG0004407,M2
8..1,0.1371,3.2835,0.0418,-2515.103937,OG0004463,M2
8..9,0.041,0.4418,0.0929,-2515.103937,OG0004463,M2
9..10,0.054,0.5814,0.0929,-2515.103937,OG0004463,M2
10..11,0.0626,0.6738,0.0929,-2515.103937,OG0004463,M2
11..2,0.0174,0.1878,0.0929,-2515.103937,OG0004463,M2
11..3,0.0357,0.8548,0.0418,-2515.103937,OG0004463,M2
10..12,0.0491,0.5284,0.0929,-2515.103937,OG0004463,M2
12..5,0.0728,0.7838,0.0929,-2515.103937,OG0004463,M2
12..6,0.048,1.1485,0.0418,-2515.103937,OG0004463,M2
9..4,0.0576,0.6197,0.0929,-2515.103937,OG0004463,M2
8..7,0.0734,1.7585,0.0418,-2515.103937,OG0004463,M2
8..1,0.098,2.9125,0.0337,-5971.798574,OG0004464,M2
8..9,0.0244,0.3727,0.0654,-5971.798574,OG0004464,M2
9..10,0.0153,0.2333,0.0654,-5971.798574,OG0004464,M2
10..11,0.0457,0.6982,0.0654,-5971.798574,OG0004464,M2
11..2,0.0377,0.5769,0.0654,-5971.798574,OG0004464,M2
11..3,0.0308,0.9156,0.0337,-5971.798574,OG0004464,M2
10..4,0.0346,0.5295,0.0654,-5971.798574,OG0004464,M2
9..12,0.0701,1.0715,0.0654,-5971.798574,OG0004464,M2
12..5,0.0223,0.3408,0.0654,-5971.798574,OG0004464,M2
12..6,0.0405,1.2019,0.0337,-5971.798574,OG0004464,M2
8..7,0.079,2.3471,0.0337,-5971.798574,OG0004464,M2
8..1,0.0152,1.2758,0.0119,-5493.369725,OG0004457,M2
8..9,0.015,0.5901,0.0254,-5493.369725,OG0004457,M2
9..10,0.0202,0.7939,0.0254,-5493.369725,OG0004457,M2
10..11,0.0196,0.7693,0.0254,-5493.369725,OG0004457,M2
11..2,0.0129,0.5081,0.0254,-5493.369725,OG0004457,M2
11..3,0.0128,1.0786,0.0119,-5493.369725,OG0004457,M2
10..12,0.0278,1.0928,0.0254,-5493.369725,OG0004457,M2
12..5,0.0251,0.9866,0.0254,-5493.369725,OG0004457,M2
12..6,0.0211,1.7715,0.0119,-5493.369725,OG0004457,M2
9..4,0.0231,0.9068,0.0254,-5493.369725,OG0004457,M2
8..7,0.0321,2.6977,0.0119,-5493.369725,OG0004457,M2
8..1,0.0328,1.1776,0.0278,-4964.072185,OG0004475,M2
8..9,0.0436,0.4674,0.0932,-4964.072185,OG0004475,M2
9..10,0.0217,0.2323,0.0932,-4964.072185,OG0004475,M2
10..11,0.0401,0.4299,0.0932,-4964.072185,OG0004475,M2
11..2,0.056,0.6002,0.0932,-4964.072185,OG0004475,M2
11..3,0.0268,0.9644,0.0278,-4964.072185,OG0004475,M2
10..12,0.0447,0.4799,0.0932,-4964.072185,OG0004475,M2
12..5,0.0481,0.5162,0.0932,-4964.072185,OG0004475,M2
12..6,0.0471,1.6935,0.0278,-4964.072185,OG0004475,M2
9..4,0.0729,0.7824,0.0932,-4964.072185,OG0004475,M2
8..7,0.0649,2.3327,0.0278,-4964.072185,OG0004475,M2
8..1,0.2111,5.1738,0.0408,-16352.116744,OG0004465,M2
8..9,0.1016,0.9802,0.1036,-16352.116744,OG0004465,M2
9..10,0.0622,0.6001,0.1036,-16352.116744,OG0004465,M2
10..11,0.1625,1.5687,0.1036,-16352.116744,OG0004465,M2
11..2,0.1067,1.0294,0.1036,-16352.116744,OG0004465,M2
11..3,0.0998,2.4453,0.0408,-16352.116744,OG0004465,M2
10..12,0.1551,1.4971,0.1036,-16352.116744,OG0004465,M2
12..5,0.1591,1.5354,0.1036,-16352.116744,OG0004465,M2
12..6,0.1419,3.4766,0.0408,-16352.116744,OG0004465,M2
9..4,0.1942,1.8746,0.1036,-16352.116744,OG0004465,M2
8..7,0.1719,4.2129,0.0408,-16352.116744,OG0004465,M2
8..1,0.4139,63.0346,0.0066,-9561.487873,OG0004474,M2
8..9,0.1462,30.0119,0.0049,-9561.487873,OG0004474,M2
9..10,0.0209,4.2967,0.0049,-9561.487873,OG0004474,M2
10..11,0.2387,48.9843,0.0049,-9561.487873,OG0004474,M2
11..2,0.1736,35.6407,0.0049,-9561.487873,OG0004474,M2
11..3,0.1534,23.3642,0.0066,-9561.487873,OG0004474,M2
10..12,0.3022,62.0324,0.0049,-9561.487873,OG0004474,M2
12..5,0.2141,43.9531,0.0049,-9561.487873,OG0004474,M2
12..6,0.2133,32.4852,0.0066,-9561.487873,OG0004474,M2
9..4,0.3347,68.6906,0.0049,-9561.487873,OG0004474,M2
8..7,0.4458,67.9,0.0066,-9561.487873,OG0004474,M2
8..1,0.1723,24.5386,0.007,-26404.779044,OG0004462,M2
8..9,0.0719,15.594,0.0046,-26404.779044,OG0004462,M2
9..10,0.0458,9.9389,0.0046,-26404.779044,OG0004462,M2
10..11,0.1213,26.3172,0.0046,-26404.779044,OG0004462,M2
11..2,0.0788,17.0881,0.0046,-26404.779044,OG0004462,M2
11..3,0.1027,14.6229,0.007,-26404.779044,OG0004462,M2
10..12,0.1312,28.454,0.0046,-26404.779044,OG0004462,M2
12..5,0.1191,25.8237,0.0046,-26404.779044,OG0004462,M2
12..6,0.1377,19.6122,0.007,-26404.779044,OG0004462,M2
9..4,0.1696,36.7915,0.0046,-26404.779044,OG0004462,M2
8..7,0.2226,31.7063,0.007,-26404.779044,OG0004462,M2
8..1,0.2314,5.1643,0.0448,-13629.754998,OG0004215,M4
8..9,0.1098,0.0001,999.0,-13629.754998,OG0004215,M4
9..10,0.0741,0.0001,596.2029,-13629.754998,OG0004215,M4
10..11,0.1378,0.0001,999.0,-13629.754998,OG0004215,M4
11..2,0.1527,3.39,0.045,-13629.754998,OG0004215,M4
11..3,0.2162,5.1834,0.0417,-13629.754998,OG0004215,M4
10..12,0.2586,0.0003,999.0,-13629.754998,OG0004215,M4
12..5,0.1943,5.9093,0.0329,-13629.754998,OG0004215,M4
12..6,0.1597,5.8463,0.0273,-13629.754998,OG0004215,M4
9..4,0.1665,3.6004,0.0463,-13629.754998,OG0004215,M4
8..7,0.2316,2.8542,0.0811,-13629.754998,OG0004215,M4
8..1,0.0864,0.8554,0.101,-12008.889313,OG0004221,M4
8..9,0.0467,0.0,999.0,-12008.889313,OG0004221,M4
9..10,0.0796,0.4291,0.1854,-12008.889313,OG0004221,M4
10..2,0.0353,0.6225,0.0566,-12008.889313,OG0004221,M4
10..3,0.0547,0.489,0.1119,-12008.889313,OG0004221,M4
9..11,0.0609,0.1449,0.4204,-12008.889313,OG0004221,M4
11..5,0.0801,0.9985,0.0802,-12008.889313,OG0004221,M4
11..6,0.0524,1.3933,0.0376,-12008.889313,OG0004221,M4
8..12,0.0171,0.0,999.0,-12008.889313,OG0004221,M4
12..4,0.1071,1.1828,0.0905,-12008.889313,OG0004221,M4
12..7,0.1131,2.2358,0.0506,-12008.889313,OG0004221,M4
8..1,0.2234,61.8654,0.0036,-9489.315517,OG0004223,M4
8..9,0.071,0.0001,529.2117,-9489.315517,OG0004223,M4
9..10,0.0539,0.0001,678.0774,-9489.315517,OG0004223,M4
10..11,0.135,0.0002,832.1011,-9489.315517,OG0004223,M4
11..2,0.0486,5.1958,0.0094,-9489.315517,OG0004223,M4
11..3,0.0806,4.0713,0.0198,-9489.315517,OG0004223,M4
10..12,0.2021,0.0002,999.0,-9489.315517,OG0004223,M4
12..5,0.1172,62.1572,0.0019,-9489.315517,OG0004223,M4
12..6,0.1256,62.1342,0.002,-9489.315517,OG0004223,M4
9..4,0.1528,62.0596,0.0025,-9489.315517,OG0004223,M4
8..7,0.1641,14.9551,0.011,-9489.315517,OG0004223,M4
8..1,0.223,67.4856,0.0033,-13599.093533,OG0004219,M4
8..9,0.4056,0.0004,999.0,-13599.093533,OG0004219,M4
9..10,0.1075,0.0001,999.0,-13599.093533,OG0004219,M4
10..2,0.7005,66.0099,0.0106,-13599.093533,OG0004219,M4
10..3,0.8044,65.6886,0.0122,-13599.093533,OG0004219,M4
9..11,0.3362,0.0003,999.0,-13599.093533,OG0004219,M4
11..5,0.261,67.3682,0.0039,-13599.093533,OG0004219,M4
11..6,0.317,2.1357,0.1484,-13599.093533,OG0004219,M4
8..12,0.052,0.0001,999.0,-13599.093533,OG0004219,M4
12..4,0.371,30.1703,0.0123,-13599.093533,OG0004219,M4
12..7,0.3797,67.0013,0.0057,-13599.093533,OG0004219,M4
8..1,0.1963,4.7853,0.041,-11060.118527,OG0004203,M4
8..9,0.1078,0.0018,58.3699,-11060.118527,OG0004203,M4
9..10,0.0722,0.001,74.5126,-11060.118527,OG0004203,M4
10..2,0.0842,65.8605,0.0013,-11060.118527,OG0004203,M4
10..3,0.2684,6.3278,0.0424,-11060.118527,OG0004203,M4
9..11,0.0773,0.0005,146.7063,-11060.118527,OG0004203,M4
11..4,1.2159,3.5822,0.3394,-11060.118527,OG0004203,M4
11..12,0.128,0.0025,50.2046,-11060.118527,OG0004203,M4
12..5,0.1138,8.1743,0.0139,-11060.118527,OG0004203,M4
12..6,0.1047,10.9295,0.0096,-11060.118527,OG0004203,M4
8..7,0.1787,7.9495,0.0225,-11060.118527,OG0004203,M4
8..1,0.1204,4.1213,0.0292,-15865.305267,OG0004234,M4
8..9,0.0306,0.0012,25.645,-15865.305267,OG0004234,M4
9..10,0.0256,0.0041,6.2079,-15865.305267,OG0004234,M4
10..11,0.0415,0.0004,117.315,-15865.305267,OG0004234,M4
11..2,0.0539,1.9427,0.0278,-15865.305267,OG0004234,M4
11..3,0.1546,1.9933,0.0775,-15865.305267,OG0004234,M4
10..12,0.1085,0.876,0.1239,-15865.305267,OG0004234,M4
12..5,0.0529,0.9628,0.055,-15865.305267,OG0004234,M4
12..6,0.0528,1.2453,0.0424,-15865.305267,OG0004234,M4
9..4,0.0713,3.8944,0.0183,-15865.305267,OG0004234,M4
8..7,0.0733,9.6643,0.0076,-15865.305267,OG0004234,M4
8..1,0.1065,2.3924,0.0445,-7850.712892,OG0004198,M4
8..9,0.1081,0.0001,999.0,-7850.712892,OG0004198,M4
9..10,0.0651,0.0001,999.0,-7850.712892,OG0004198,M4
10..11,0.1036,0.8424,0.123,-7850.712892,OG0004198,M4
11..2,0.0811,0.9912,0.0818,-7850.712892,OG0004198,M4
11..3,0.0791,0.798,0.0991,-7850.712892,OG0004198,M4
10..12,0.1105,0.0001,999.0,-7850.712892,OG0004198,M4
12..5,0.1722,2.7983,0.0615,-7850.712892,OG0004198,M4
12..6,0.1509,3.0337,0.0498,-7850.712892,OG0004198,M4
9..4,0.1141,2.8857,0.0395,-7850.712892,OG0004198,M4
8..7,0.1789,6.2077,0.0288,-7850.712892,OG0004198,M4
8..1,0.0605,1.2591,0.0481,-5946.548375,OG0004230,M4
8..9,0.0463,0.0,999.0,-5946.548375,OG0004230,M4
9..10,0.0342,0.322,0.1063,-5946.548375,OG0004230,M4
10..11,0.0496,0.3039,0.1632,-5946.548375,OG0004230,M4
11..2,0.0454,1.9896,0.0228,-5946.548375,OG0004230,M4
11..3,0.0519,2.7611,0.0188,-5946.548375,OG0004230,M4
10..12,0.0492,0.3714,0.1326,-5946.548375,OG0004230,M4
12..5,0.0434,1.0949,0.0397,-5946.548375,OG0004230,M4
12..6,0.0571,0.8181,0.0698,-5946.548375,OG0004230,M4
9..4,0.0548,1.267,0.0432,-5946.548375,OG0004230,M4
8..7,0.0629,2.5996,0.0242,-5946.548375,OG0004230,M4
8..1,0.0906,0.7021,0.129,-4266.121031,OG0004229,M4
8..9,0.0613,0.1319,0.4651,-4266.121031,OG0004229,M4
9..10,0.0864,0.2029,0.4256,-4266.121031,OG0004229,M4
10..2,0.0493,0.9846,0.0501,-4266.121031,OG0004229,M4
10..3,0.0483,0.7483,0.0645,-4266.121031,OG0004229,M4
9..11,0.0424,0.0,999.0,-4266.121031,OG0004229,M4
11..4,0.1238,0.897,0.138,-4266.121031,OG0004229,M4
11..12,0.1287,0.3981,0.3232,-4266.121031,OG0004229,M4
12..5,0.0701,1.12,0.0626,-4266.121031,OG0004229,M4
12..6,0.0744,0.7659,0.0972,-4266.121031,OG0004229,M4
8..7,0.1222,1.5719,0.0778,-4266.121031,OG0004229,M4
8..1,0.195,3.0574,0.0638,-6315.480067,OG0004235,M4
8..9,0.0799,0.0001,999.0,-6315.480067,OG0004235,M4
9..10,0.0395,0.0,999.0,-6315.480067,OG0004235,M4
10..11,0.0948,0.0001,999.0,-6315.480067,OG0004235,M4
11..2,0.0742,3.1529,0.0235,-6315.480067,OG0004235,M4
11..3,0.0717,8.5082,0.0084,-6315.480067,OG0004235,M4
10..12,0.1665,0.0002,999.0,-6315.480067,OG0004235,M4
12..5,0.0962,76.0725,0.0013,-6315.480067,OG0004235,M4
12..6,0.0936,4.8281,0.0194,-6315.480067,OG0004235,M4
9..4,0.1511,3.7986,0.0398,-6315.480067,OG0004235,M4
8..7,0.1455,75.8957,0.0019,-6315.480067,OG0004235,M4
8..1,0.372,7.3083,0.0509,-24469.02156,OG0004478,M2
8..9,0.1373,1.6278,0.0843,-24469.02156,OG0004478,M2
9..10,0.037,0.4386,0.0843,-24469.02156,OG0004478,M2
10..11,0.1484,1.7596,0.0843,-24469.02156,OG0004478,M2
11..2,0.051,0.6053,0.0843,-24469.02156,OG0004478,M2
11..3,0.1955,3.8414,0.0509,-24469.02156,OG0004478,M2
