branch,dN,dS,omega,lnL,SOG,Model
9..11,0.0475,0.0,999.0,-4288.649309,OG0004229,M4
11..4,0.125,1.1714,0.1067,-4288.649309,OG0004229,M4
11..12,0.1297,0.2413,0.5377,-4288.649309,OG0004229,M4
12..5,0.0723,1.1392,0.0635,-4288.649309,OG0004229,M4
12..6,0.0733,0.8571,0.0856,-4288.649309,OG0004229,M4
8..7,0.1157,1.7361,0.0666,-4288.649309,OG0004229,M4
8..1,0.3747,8.1654,0.0459,-11329.462579,OG0004237,M4
8..9,0.0841,0.0001,999.0,-11329.462579,OG0004237,M4
9..10,0.0494,0.0,999.0,-11329.462579,OG0004237,M4
10..11,0.2108,0.0002,999.0,-11329.462579,OG0004237,M4
11..2,0.1323,6.5349,0.0202,-11329.462579,OG0004237,M4
11..3,0.2604,42.333,0.0062,-11329.462579,OG0004237,M4
10..12,0.2112,0.0002,999.0,-11329.462579,OG0004237,M4
12..5,0.2041,66.778,0.0031,-11329.462579,OG0004237,M4
12..6,0.2445,26.4457,0.0092,-11329.462579,OG0004237,M4
9..4,0.674,65.3478,0.0103,-11329.462579,OG0004237,M4
8..7,0.3694,14.9507,0.0247,-11329.462579,OG0004237,M4
8..1,0.2819,76.178,0.0037,-7823.646921,OG0004249,M4
8..9,0.1047,0.0018,59.5617,-7823.646921,OG0004249,M4
9..10,0.101,0.0033,30.1739,-7823.646921,OG0004249,M4
10..2,0.08,76.9115,0.001,-7823.646921,OG0004249,M4
10..3,0.1578,76.6291,0.0021,-7823.646921,OG0004249,M4
9..11,0.0444,0.0005,84.9032,-7823.646921,OG0004249,M4
11..4,0.245,21.0031,0.0117,-7823.646921,OG0004249,M4
11..12,0.1949,0.0035,54.9941,-7823.646921,OG0004249,M4
12..5,0.1418,8.3319,0.017,-7823.646921,OG0004249,M4
12..6,0.1032,76.8271,0.0013,-7823.646921,OG0004249,M4
8..7,0.3235,9.4938,0.0341,-7823.646921,OG0004249,M4
8..1,0.0667,0.3994,0.167,-9253.882536,OG0004233,M4
8..9,0.0407,1.0559,0.0386,-9253.882536,OG0004233,M4
9..10,0.0219,0.0,999.0,-9253.882536,OG0004233,M4
10..11,0.0616,0.3748,0.1644,-9253.882536,OG0004233,M4
11..2,0.0276,1.1471,0.0241,-9253.882536,OG0004233,M4
11..3,0.0415,1.3109,0.0317,-9253.882536,OG0004233,M4
10..4,0.0805,1.6504,0.0488,-9253.882536,OG0004233,M4
9..12,0.06,0.5464,0.1097,-9253.882536,OG0004233,M4
12..5,0.0349,0.6822,0.0512,-9253.882536,OG0004233,M4
12..6,0.0413,1.1484,0.036,-9253.882536,OG0004233,M4
8..7,0.0583,6.5964,0.0088,-9253.882536,OG0004233,M4
8..1,0.3133,68.0948,0.0046,-6044.267666,OG0004224,M4
8..9,0.0489,68.9261,0.0007,-6044.267666,OG0004224,M4
9..10,0.0758,0.0055,13.7884,-6044.267666,OG0004224,M4
10..11,0.0824,0.0071,11.5912,-6044.267666,OG0004224,M4
11..2,0.404,67.8096,0.006,-6044.267666,OG0004224,M4
11..3,0.2568,68.2724,0.0038,-6044.267666,OG0004224,M4
10..12,0.287,52.517,0.0055,-6044.267666,OG0004224,M4
12..5,0.2968,68.1467,0.0044,-6044.267666,OG0004224,M4
12..6,0.1707,68.5433,0.0025,-6044.267666,OG0004224,M4
9..7,0.2115,68.415,0.0031,-6044.267666,OG0004224,M4
8..4,0.208,68.426,0.003,-6044.267666,OG0004224,M4
8..1,0.0081,3.6519,0.0022,-1422.602974,OG0004261,M4
8..9,0.0,0.2665,0.0001,-1422.602974,OG0004261,M4
9..10,0.0001,1.4166,0.0001,-1422.602974,OG0004261,M4
10..11,0.0,0.0,0.0001,-1422.602974,OG0004261,M4
11..2,0.0003,2.7064,0.0001,-1422.602974,OG0004261,M4
11..7,0.0002,2.2592,0.0001,-1422.602974,OG0004261,M4
10..4,0.0,0.3754,0.0001,-1422.602974,OG0004261,M4
9..3,0.0001,0.5222,0.0001,-1422.602974,OG0004261,M4
8..12,0.0027,0.3199,0.0084,-1422.602974,OG0004261,M4
12..5,0.0133,1.1914,0.0112,-1422.602974,OG0004261,M4
12..6,0.0001,1.0626,0.0001,-1422.602974,OG0004261,M4
8..1,0.0077,3.1172,0.0025,-1016.237762,OG0004251,M4
8..9,0.0001,0.6629,0.0001,-1016.237762,OG0004251,M4
9..10,0.0,0.0,0.0001,-1016.237762,OG0004251,M4
10..11,0.0,0.0,0.0001,-1016.237762,OG0004251,M4
11..2,0.0001,0.5783,0.0001,-1016.237762,OG0004251,M4
11..12,0.0,0.2772,0.0001,-1016.237762,OG0004251,M4
12..4,0.0159,0.9568,0.0166,-1016.237762,OG0004251,M4
12..7,0.008,0.5079,0.0158,-1016.237762,OG0004251,M4
10..6,0.0001,0.8793,0.0001,-1016.237762,OG0004251,M4
9..3,0.0001,0.6429,0.0001,-1016.237762,OG0004251,M4
8..5,0.0,0.0765,0.0001,-1016.237762,OG0004251,M4
8..1,0.1342,67.4349,0.002,-10076.655514,OG0004252,M4
8..9,0.0505,0.0058,8.6411,-10076.655514,OG0004252,M4
9..10,0.0382,56.6694,0.0007,-10076.655514,OG0004252,M4
10..11,0.0928,0.0064,14.5473,-10076.655514,OG0004252,M4
11..2,0.0992,44.5288,0.0022,-10076.655514,OG0004252,M4
11..3,0.1398,60.0706,0.0023,-10076.655514,OG0004252,M4
10..12,0.0769,3.8594,0.0199,-10076.655514,OG0004252,M4
12..5,0.1286,13.7548,0.0093,-10076.655514,OG0004252,M4
12..6,0.1063,3.2776,0.0324,-10076.655514,OG0004252,M4
9..4,0.1116,3.9058,0.0286,-10076.655514,OG0004252,M4
8..7,0.1401,67.4169,0.0021,-10076.655514,OG0004252,M4
8..1,0.2547,77.3754,0.0033,-12132.323202,OG0004288,M4
8..9,0.0227,0.0,999.0,-12132.323202,OG0004288,M4
9..10,0.1432,0.0001,999.0,-12132.323202,OG0004288,M4
10..2,0.1377,9.5984,0.0143,-12132.323202,OG0004288,M4
10..3,0.1259,77.8516,0.0016,-12132.323202,OG0004288,M4
9..11,0.1526,0.0002,999.0,-12132.323202,OG0004288,M4
11..5,0.1249,77.8554,0.0016,-12132.323202,OG0004288,M4
11..6,0.1332,8.8162,0.0151,-12132.323202,OG0004288,M4
8..12,0.0418,0.0,999.0,-12132.323202,OG0004288,M4
12..4,0.1783,77.6578,0.0023,-12132.323202,OG0004288,M4
12..7,0.199,77.5815,0.0026,-12132.323202,OG0004288,M4
8..1,0.1896,3.5339,0.0537,-6077.343688,OG0004235,M4
8..9,0.0715,0.0013,56.3907,-6077.343688,OG0004235,M4
9..10,0.0389,0.0012,32.4099,-6077.343688,OG0004235,M4
10..11,0.095,4.9715,0.0191,-6077.343688,OG0004235,M4
11..2,0.0719,2.2633,0.0318,-6077.343688,OG0004235,M4
11..3,0.0545,1.3071,0.0417,-6077.343688,OG0004235,M4
10..12,0.1801,0.0012,153.0527,-6077.343688,OG0004235,M4
12..5,0.083,16.758,0.005,-6077.343688,OG0004235,M4
12..6,0.1017,5.1488,0.0197,-6077.343688,OG0004235,M4
9..4,0.137,74.2986,0.0018,-6077.343688,OG0004235,M4
8..7,0.1611,2.0937,0.0769,-6077.343688,OG0004235,M4
8..1,0.1711,82.6798,0.0021,-10579.949721,OG0004283,M4
8..9,0.0555,0.0018,30.7334,-10579.949721,OG0004283,M4
9..10,0.0584,0.0013,44.3629,-10579.949721,OG0004283,M4
10..11,0.1249,0.02,6.2433,-10579.949721,OG0004283,M4
11..2,0.0839,42.1413,0.002,-10579.949721,OG0004283,M4
11..3,0.1085,82.9302,0.0013,-10579.949721,OG0004283,M4
10..12,0.1863,0.0019,99.6612,-10579.949721,OG0004283,M4
12..5,0.1324,45.3496,0.0029,-10579.949721,OG0004283,M4
12..6,0.1157,12.7388,0.0091,-10579.949721,OG0004283,M4
9..7,0.1518,66.2503,0.0023,-10579.949721,OG0004283,M4
8..4,0.2137,82.5094,0.0026,-10579.949721,OG0004283,M4
8..1,0.2885,2.7889,0.1034,-4081.356855,OG0004287,M4
8..9,0.0453,0.0004,107.0404,-4081.356855,OG0004287,M4
9..10,0.0768,0.0001,999.0,-4081.356855,OG0004287,M4
10..11,0.0929,0.0001,752.0875,-4081.356855,OG0004287,M4
11..2,0.0929,12.5183,0.0074,-4081.356855,OG0004287,M4
11..3,0.089,79.688,0.0011,-4081.356855,OG0004287,M4
10..12,0.1007,0.0001,999.0,-4081.356855,OG0004287,M4
12..5,0.0809,2.9127,0.0278,-4081.356855,OG0004287,M4
12..6,0.1324,79.5231,0.0017,-4081.356855,OG0004287,M4
9..4,0.1606,4.257,0.0377,-4081.356855,OG0004287,M4
8..7,0.1771,79.353,0.0022,-4081.356855,OG0004287,M4
8..1,0.1455,5.9051,0.0246,-5996.478189,OG0004279,M4
8..9,0.0707,0.001,73.7323,-5996.478189,OG0004279,M4
9..10,0.0533,0.0098,5.4603,-5996.478189,OG0004279,M4
10..2,0.1211,69.88,0.0017,-5996.478189,OG0004279,M4
10..3,0.1193,65.435,0.0018,-5996.478189,OG0004279,M4
9..11,0.1989,0.0287,6.9329,-5996.478189,OG0004279,M4
11..5,0.1138,2.5614,0.0444,-5996.478189,OG0004279,M4
11..6,0.0654,3.1817,0.0206,-5996.478189,OG0004279,M4
8..12,0.0417,0.0169,2.4738,-5996.478189,OG0004279,M4
12..4,0.091,2.1131,0.0431,-5996.478189,OG0004279,M4
12..7,0.1939,13.7535,0.0141,-5996.478189,OG0004279,M4
8..1,0.1137,0.998,0.114,-10015.098691,OG0004275,M4
8..9,0.0416,0.3482,0.1196,-10015.098691,OG0004275,M4
9..10,0.0138,0.534,0.0258,-10015.098691,OG0004275,M4
10..11,0.0629,0.1071,0.5876,-10015.098691,OG0004275,M4
11..2,0.0504,1.1652,0.0433,-10015.098691,OG0004275,M4
11..3,0.0919,0.6111,0.1504,-10015.098691,OG0004275,M4
10..4,0.0705,0.7415,0.095,-10015.098691,OG0004275,M4
9..12,0.0909,0.1627,0.5587,-10015.098691,OG0004275,M4
12..5,0.0448,1.0019,0.0447,-10015.098691,OG0004275,M4
12..6,0.045,1.3513,0.0333,-10015.098691,OG0004275,M4
8..7,0.0796,3.2315,0.0246,-10015.098691,OG0004275,M4
8..1,0.1285,81.4826,0.0016,-7099.819998,OG0004306,M4
8..9,0.0417,81.8226,0.0005,-7099.819998,OG0004306,M4
9..10,0.0541,0.0001,999.0,-7099.819998,OG0004306,M4
10..11,0.0518,0.0001,999.0,-7099.819998,OG0004306,M4
11..2,0.088,1.5241,0.0578,-7099.819998,OG0004306,M4
11..3,0.1484,1.3388,0.1108,-7099.819998,OG0004306,M4
10..12,0.1631,0.9262,0.1761,-7099.819998,OG0004306,M4
12..5,0.0752,0.8076,0.0931,-7099.819998,OG0004306,M4
12..6,0.0858,1.215,0.0706,-7099.819998,OG0004306,M4
9..4,0.0838,0.7339,0.1141,-7099.819998,OG0004306,M4
8..7,0.1246,81.4978,0.0015,-7099.819998,OG0004306,M4
8..1,0.2708,70.0581,0.0039,-13840.834126,OG0004301,M4
8..9,0.1441,0.0001,999.0,-13840.834126,OG0004301,M4
9..10,0.0718,0.0001,999.0,-13840.834126,OG0004301,M4
10..11,0.1145,0.0001,999.0,-13840.834126,OG0004301,M4
11..2,0.1459,14.1622,0.0103,-13840.834126,OG0004301,M4
11..3,0.2305,16.7003,0.0138,-13840.834126,OG0004301,M4
10..4,0.2438,6.3434,0.0384,-13840.834126,OG0004301,M4
9..12,0.1749,0.0002,999.0,-13840.834126,OG0004301,M4
12..5,0.1637,70.4071,0.0023,-13840.834126,OG0004301,M4
12..6,0.2016,70.2836,0.0029,-13840.834126,OG0004301,M4
8..7,0.2837,8.3182,0.0341,-13840.834126,OG0004301,M4
8..1,0.2033,72.9211,0.0028,-11627.011652,OG0004303,M4
8..9,0.0426,0.0002,192.145,-11627.011652,OG0004303,M4
9..10,0.0488,0.0003,160.5367,-11627.011652,OG0004303,M4
10..11,0.079,73.3458,0.0011,-11627.011652,OG0004303,M4
11..2,0.0699,9.4659,0.0074,-11627.011652,OG0004303,M4
11..3,0.1746,73.019,0.0024,-11627.011652,OG0004303,M4
10..12,0.14,0.0007,196.1325,-11627.011652,OG0004303,M4
12..5,0.1461,73.1163,0.002,-11627.011652,OG0004303,M4
12..6,0.164,73.0552,0.0022,-11627.011652,OG0004303,M4
9..4,0.0997,1.9378,0.0514,-11627.011652,OG0004303,M4
8..7,0.1293,73.1739,0.0018,-11627.011652,OG0004303,M4
8..1,0.0805,0.9041,0.089,-2813.109596,OG0004298,M4
8..9,0.0324,0.0,999.0,-2813.109596,OG0004298,M4
9..10,0.0386,0.2905,0.133,-2813.109596,OG0004298,M4
10..2,0.0147,0.5489,0.0267,-2813.109596,OG0004298,M4
10..3,0.0527,0.5275,0.0999,-2813.109596,OG0004298,M4
9..11,0.0062,0.0,999.0,-2813.109596,OG0004298,M4
11..4,0.0286,1.0264,0.0279,-2813.109596,OG0004298,M4
11..12,0.0555,0.2434,0.228,-2813.109596,OG0004298,M4
12..5,0.039,0.7281,0.0536,-2813.109596,OG0004298,M4
12..6,0.0283,1.739,0.0163,-2813.109596,OG0004298,M4
8..7,0.0841,1.4761,0.057,-2813.109596,OG0004298,M4
8..1,0.4372,69.381,0.0063,-8313.043252,OG0004299,M4
8..9,0.0974,0.0042,23.2584,-8313.043252,OG0004299,M4
9..2,0.0539,3.6641,0.0147,-8313.043252,OG0004299,M4
9..3,0.196,3.8016,0.0516,-8313.043252,OG0004299,M4
8..10,0.0615,0.0033,18.8302,-8313.043252,OG0004299,M4
10..11,0.0843,0.0049,17.3307,-8313.043252,OG0004299,M4
11..4,0.2607,69.9543,0.0037,-8313.043252,OG0004299,M4
11..7,0.3777,69.5741,0.0054,-8313.043252,OG0004299,M4
10..12,0.1624,0.0047,34.8538,-8313.043252,OG0004299,M4
12..5,0.1089,4.7325,0.023,-8313.043252,OG0004299,M4
12..6,0.1104,50.2218,0.0022,-8313.043252,OG0004299,M4
8..1,0.0964,1.6004,0.0602,-7163.068896,OG0004302,M4
8..9,0.0506,0.0001,999.0,-7163.068896,OG0004302,M4
9..10,0.014,0.0002,84.0408,-7163.068896,OG0004302,M4
10..11,0.011,0.0002,53.3424,-7163.068896,OG0004302,M4
11..2,0.0549,1.7406,0.0315,-7163.068896,OG0004302,M4
11..12,0.078,0.0001,999.0,-7163.068896,OG0004302,M4
12..5,0.0611,2.248,0.0272,-7163.068896,OG0004302,M4
12..6,0.055,1.7824,0.0309,-7163.068896,OG0004302,M4
10..4,0.0737,1.9591,0.0376,-7163.068896,OG0004302,M4
9..3,0.0893,1.156,0.0772,-7163.068896,OG0004302,M4
8..7,0.0699,1.0677,0.0655,-7163.068896,OG0004302,M4
8..1,0.0764,1.6793,0.0455,-10698.936137,OG0004304,M4
8..9,0.0559,0.0001,796.4531,-10698.936137,OG0004304,M4
9..10,0.019,0.0,999.0,-10698.936137,OG0004304,M4
10..11,0.1042,0.0001,999.0,-10698.936137,OG0004304,M4
11..2,0.0663,2.4077,0.0276,-10698.936137,OG0004304,M4
11..3,0.061,2.6202,0.0233,-10698.936137,OG0004304,M4
10..4,0.1192,4.7529,0.0251,-10698.936137,OG0004304,M4
9..12,0.077,0.9014,0.0854,-10698.936137,OG0004304,M4
12..5,0.0543,0.9554,0.0568,-10698.936137,OG0004304,M4
12..6,0.0596,1.5736,0.0378,-10698.936137,OG0004304,M4
8..7,0.0963,5.4243,0.0178,-10698.936137,OG0004304,M4
8..1,0.3571,4.1708,0.0856,-10961.042941,OG0004310,M4
8..9,0.108,0.0001,999.0,-10961.042941,OG0004310,M4
9..10,0.0434,0.0,999.0,-10961.042941,OG0004310,M4
10..11,0.1514,0.0002,999.0,-10961.042941,OG0004310,M4
11..2,0.2975,62.774,0.0047,-10961.042941,OG0004310,M4
11..3,0.3475,1.2397,0.2803,-10961.042941,OG0004310,M4
10..12,0.1784,0.0002,999.0,-10961.042941,OG0004310,M4
12..5,0.2916,2.5308,0.1152,-10961.042941,OG0004310,M4
12..6,0.3357,62.6664,0.0054,-10961.042941,OG0004310,M4
9..4,0.2752,2.3493,0.1171,-10961.042941,OG0004310,M4
8..7,0.3069,5.4042,0.0568,-10961.042941,OG0004310,M4
8..1,0.0391,0.6192,0.0632,-2100.367388,OG0004314,M4
8..9,0.0169,0.9279,0.0182,-2100.367388,OG0004314,M4
9..10,0.0201,0.0008,24.9726,-2100.367388,OG0004314,M4
10..11,0.0242,0.0,999.0,-2100.367388,OG0004314,M4
11..2,0.0326,1.1497,0.0284,-2100.367388,OG0004314,M4
11..3,0.0312,0.3699,0.0843,-2100.367388,OG0004314,M4
10..4,0.0661,0.988,0.0669,-2100.367388,OG0004314,M4
9..12,0.0434,0.4957,0.0875,-2100.367388,OG0004314,M4
12..5,0.0994,1.9768,0.0503,-2100.367388,OG0004314,M4
12..6,0.0381,0.7973,0.0478,-2100.367388,OG0004314,M4
8..7,0.0342,1.6717,0.0204,-2100.367388,OG0004314,M4
8..1,0.1274,68.737,0.0019,-8158.986291,OG0004308,M4
8..9,0.0307,0.0049,6.2227,-8158.986291,OG0004308,M4
9..10,0.0502,33.177,0.0015,-8158.986291,OG0004308,M4
10..2,0.0731,79.1414,0.0009,-8158.986291,OG0004308,M4
10..3,0.1044,74.0959,0.0014,-8158.986291,OG0004308,M4
9..11,0.0239,0.0094,2.5365,-8158.986291,OG0004308,M4
11..4,0.076,53.4613,0.0014,-8158.986291,OG0004308,M4
11..12,0.0796,1.2078,0.0659,-8158.986291,OG0004308,M4
12..5,0.0398,81.4039,0.0005,-8158.986291,OG0004308,M4
12..6,0.0509,63.9664,0.0008,-8158.986291,OG0004308,M4
8..7,0.0631,35.0949,0.0018,-8158.986291,OG0004308,M4
8..1,0.1402,2.8356,0.0494,-11940.829209,OG0004321,M4
8..9,0.0535,0.0001,999.0,-11940.829209,OG0004321,M4
9..10,0.0689,0.0001,999.0,-11940.829209,OG0004321,M4
10..11,0.0811,0.432,0.1876,-11940.829209,OG0004321,M4
11..2,0.0628,1.1575,0.0543,-11940.829209,OG0004321,M4
11..3,0.0638,1.3757,0.0464,-11940.829209,OG0004321,M4
10..12,0.0928,0.0001,999.0,-11940.829209,OG0004321,M4
12..5,0.066,3.4604,0.0191,-11940.829209,OG0004321,M4
12..6,0.0849,1.7025,0.0499,-11940.829209,OG0004321,M4
9..4,0.1134,2.2407,0.0506,-11940.829209,OG0004321,M4
8..7,0.1068,2.1631,0.0494,-11940.829209,OG0004321,M4
8..1,0.1542,3.7971,0.0406,-13299.963216,OG0004320,M4
8..9,0.0725,0.0067,10.7995,-13299.963216,OG0004320,M4
9..10,0.0345,0.0067,5.1225,-13299.963216,OG0004320,M4
10..11,0.1101,0.0161,6.8412,-13299.963216,OG0004320,M4
11..2,0.0845,48.8499,0.0017,-13299.963216,OG0004320,M4
11..3,0.1076,23.0058,0.0047,-13299.963216,OG0004320,M4
10..4,0.181,3.6998,0.0489,-13299.963216,OG0004320,M4
9..12,0.1763,0.0302,5.8461,-13299.963216,OG0004320,M4
12..5,0.1464,4.1278,0.0355,-13299.963216,OG0004320,M4
12..6,0.1286,28.0637,0.0046,-13299.963216,OG0004320,M4
8..7,0.1793,3.9114,0.0458,-13299.963216,OG0004320,M4
8..1,0.074,1.1215,0.066,-5396.412585,OG0004313,M4
8..9,0.0193,0.655,0.0295,-5396.412585,OG0004313,M4
9..10,0.0096,0.0032,2.9724,-5396.412585,OG0004313,M4
10..11,0.0621,0.1623,0.3825,-5396.412585,OG0004313,M4
11..2,0.0508,0.7901,0.0643,-5396.412585,OG0004313,M4
11..3,0.0271,0.7726,0.0351,-5396.412585,OG0004313,M4
10..4,0.0233,1.6037,0.0145,-5396.412585,OG0004313,M4
9..12,0.05,0.0621,0.805,-5396.412585,OG0004313,M4
12..5,0.0199,0.967,0.0206,-5396.412585,OG0004313,M4
12..6,0.0278,0.9314,0.0298,-5396.412585,OG0004313,M4
8..7,0.0624,69.0224,0.0009,-5396.412585,OG0004313,M4
8..1,0.0885,91.1802,0.001,-17690.876007,OG0004337,M4
8..9,0.0787,0.041,1.9172,-17690.876007,OG0004337,M4
9..10,0.0374,0.0039,9.525,-17690.876007,OG0004337,M4
10..2,0.0651,29.734,0.0022,-17690.876007,OG0004337,M4
10..11,0.0235,0.0036,6.4604,-17690.876007,OG0004337,M4
11..3,0.0997,33.1856,0.003,-17690.876007,OG0004337,M4
11..12,0.0935,0.0295,3.1676,-17690.876007,OG0004337,M4
12..5,0.0481,65.4817,0.0007,-17690.876007,OG0004337,M4
12..6,0.0464,54.7831,0.0008,-17690.876007,OG0004337,M4
9..4,0.0705,47.7282,0.0015,-17690.876007,OG0004337,M4
8..7,0.0856,89.4312,0.001,-17690.876007,OG0004337,M4
8..1,0.176,1.7582,0.1001,-9985.028017,OG0004341,M4
8..9,0.087,0.0001,999.0,-9985.028017,OG0004341,M4
9..10,0.026,0.0,999.0,-9985.028017,OG0004341,M4
10..11,0.1414,0.0001,999.0,-9985.028017,OG0004341,M4
11..2,0.0796,2.2725,0.035,-9985.028017,OG0004341,M4
11..3,0.1748,2.5189,0.0694,-9985.028017,OG0004341,M4
10..4,0.1505,2.4132,0.0624,-9985.028017,OG0004341,M4
9..12,0.1724,0.0002,999.0,-9985.028017,OG0004341,M4
12..5,0.2269,2.6256,0.0864,-9985.028017,OG0004341,M4
12..6,0.1235,2.6638,0.0463,-9985.028017,OG0004341,M4
8..7,0.1792,2.9624,0.0605,-9985.028017,OG0004341,M4
8..1,0.2148,82.1379,0.0026,-13156.389029,OG0004329,M4
8..9,0.0615,0.0109,5.6406,-13156.389029,OG0004329,M4
9..10,0.0848,0.0093,9.129,-13156.389029,OG0004329,M4
10..11,0.1653,0.0271,6.1021,-13156.389029,OG0004329,M4
11..2,0.124,82.4992,0.0015,-13156.389029,OG0004329,M4
11..3,0.1314,82.4697,0.0016,-13156.389029,OG0004329,M4
10..12,0.1913,0.0183,10.4473,-13156.389029,OG0004329,M4
12..5,0.1001,82.5945,0.0012,-13156.389029,OG0004329,M4
12..6,0.0953,7.9804,0.0119,-13156.389029,OG0004329,M4
9..4,0.2456,82.0155,0.003,-13156.389029,OG0004329,M4
8..7,0.1848,68.502,0.0027,-13156.389029,OG0004329,M4
8..1,0.1374,59.9783,0.0023,-5306.775312,OG0004325,M4
8..9,0.0685,0.001,66.8048,-5306.775312,OG0004325,M4
9..10,0.1117,0.0001,999.0,-5306.775312,OG0004325,M4
10..11,0.1735,0.0045,38.6394,-5306.775312,OG0004325,M4
11..2,0.1379,59.9768,0.0023,-5306.775312,OG0004325,M4
11..3,0.1682,59.8976,0.0028,-5306.775312,OG0004325,M4
10..12,0.1559,0.0023,67.7262,-5306.775312,OG0004325,M4
12..5,0.1017,3.7836,0.0269,-5306.775312,OG0004325,M4
12..6,0.1057,1.6677,0.0634,-5306.775312,OG0004325,M4
9..4,0.1779,15.7895,0.0113,-5306.775312,OG0004325,M4
8..7,0.1561,59.9292,0.0026,-5306.775312,OG0004325,M4
8..1,0.0899,70.6533,0.0013,-4329.644615,OG0004330,M4
8..9,0.0792,1.1559,0.0685,-4329.644615,OG0004330,M4
9..10,0.0417,0.0,999.0,-4329.644615,OG0004330,M4
10..11,0.056,0.0001,999.0,-4329.644615,OG0004330,M4
11..2,0.0775,3.0652,0.0253,-4329.644615,OG0004330,M4
11..3,0.1373,3.7095,0.037,-4329.644615,OG0004330,M4
10..12,0.1026,0.0001,999.0,-4329.644615,OG0004330,M4
12..5,0.0886,69.2164,0.0013,-4329.644615,OG0004330,M4
12..6,0.0531,3.3786,0.0157,-4329.644615,OG0004330,M4
9..4,0.1299,10.0518,0.0129,-4329.644615,OG0004330,M4
8..7,0.1096,1.3071,0.0838,-4329.644615,OG0004330,M4
8..1,0.2435,5.8103,0.0419,-35969.107959,OG0004349,M4
8..9,0.085,0.0002,560.2691,-35969.107959,OG0004349,M4
9..10,0.0963,0.0001,999.0,-35969.107959,OG0004349,M4
10..11,0.3272,0.0004,924.5144,-35969.107959,OG0004349,M4
11..2,0.1574,7.2375,0.0218,-35969.107959,OG0004349,M4
11..3,0.2475,76.4111,0.0032,-35969.107959,OG0004349,M4
10..12,0.2113,0.0002,869.4585,-35969.107959,OG0004349,M4
12..5,0.0729,6.6635,0.0109,-35969.107959,OG0004349,M4
12..6,0.1105,36.0933,0.0031,-35969.107959,OG0004349,M4
9..4,0.1715,7.8458,0.0219,-35969.107959,OG0004349,M4
8..7,0.1944,7.5552,0.0257,-35969.107959,OG0004349,M4
8..1,0.3657,66.2862,0.0055,-10911.719521,OG0004348,M4
8..9,0.0576,0.0067,8.558,-10911.719521,OG0004348,M4
9..10,0.0467,0.0046,10.0333,-10911.719521,OG0004348,M4
10..11,0.1359,0.0093,14.6262,-10911.719521,OG0004348,M4
11..2,0.2578,50.1288,0.0051,-10911.719521,OG0004348,M4
11..3,0.148,66.947,0.0022,-10911.719521,OG0004348,M4
10..12,0.1859,66.8335,0.0028,-10911.719521,OG0004348,M4
12..5,0.1611,1.7409,0.0925,-10911.719521,OG0004348,M4
12..6,0.1199,0.9977,0.1202,-10911.719521,OG0004348,M4
9..4,0.2451,66.6534,0.0037,-10911.719521,OG0004348,M4
8..7,0.2748,66.5629,0.0041,-10911.719521,OG0004348,M4
8..1,0.2321,2.9879,0.0777,-4583.967525,OG0004347,M4
8..9,0.0569,0.0003,206.0031,-4583.967525,OG0004347,M4
9..10,0.0792,0.0001,999.0,-4583.967525,OG0004347,M4
10..11,0.1061,0.0002,621.1404,-4583.967525,OG0004347,M4
11..2,0.0732,1.4488,0.0505,-4583.967525,OG0004347,M4
11..3,0.0874,18.3742,0.0048,-4583.967525,OG0004347,M4
10..4,0.086,24.7565,0.0035,-4583.967525,OG0004347,M4
9..12,0.0752,0.0003,288.7961,-4583.967525,OG0004347,M4
12..5,0.0854,13.8993,0.0061,-4583.967525,OG0004347,M4
12..6,0.1224,15.8889,0.0077,-4583.967525,OG0004347,M4
8..7,0.136,3.1641,0.043,-4583.967525,OG0004347,M4
8..1,0.2514,42.2451,0.006,-7486.675678,OG0004343,M4
8..9,0.0778,0.0099,7.8291,-7486.675678,OG0004343,M4
9..10,0.0395,0.0018,21.6289,-7486.675678,OG0004343,M4
10..11,0.0871,12.7922,0.0068,-7486.675678,OG0004343,M4
11..2,0.0931,0.4288,0.2171,-7486.675678,OG0004343,M4
11..3,0.1512,1.7996,0.084,-7486.675678,OG0004343,M4
10..12,0.1362,0.0298,4.5705,-7486.675678,OG0004343,M4
12..5,0.1489,6.8712,0.0217,-7486.675678,OG0004343,M4
12..6,0.1683,64.7103,0.0026,-7486.675678,OG0004343,M4
9..4,0.3855,44.2604,0.0087,-7486.675678,OG0004343,M4
8..7,0.1567,2.3462,0.0668,-7486.675678,OG0004343,M4
8..1,0.095,86.0015,0.0011,-14958.945543,OG0004327,M4
8..9,0.059,0.0101,5.8233,-14958.945543,OG0004327,M4
9..10,0.0476,0.0127,3.7503,-14958.945543,OG0004327,M4
10..11,0.0826,1.6982,0.0487,-14958.945543,OG0004327,M4
11..2,0.05,1.3493,0.037,-14958.945543,OG0004327,M4
11..3,0.061,0.8029,0.0759,-14958.945543,OG0004327,M4
10..12,0.0785,0.0039,20.1738,-14958.945543,OG0004327,M4
12..5,0.0865,54.352,0.0016,-14958.945543,OG0004327,M4
12..6,0.0795,2.7496,0.0289,-14958.945543,OG0004327,M4
9..4,0.0933,92.1771,0.001,-14958.945543,OG0004327,M4
8..7,0.1065,76.0079,0.0014,-14958.945543,OG0004327,M4
8..1,0.1574,1.9208,0.082,-10682.147937,OG0004346,M4
8..9,0.0422,0.0011,36.935,-10682.147937,OG0004346,M4
